time,ax,ay,az,atotal,wx,wy,wz,type,lon,lat
2022-12-08 21:17:11+00:00,-0.6603174603174603,-0.7576190476190475,-0.1377777777777777,5.029607317363173,-0.05,-0.01,-0.05,pocket,-123.17794977572821,49.26482364777603
2022-12-08 21:17:12+00:00,0.2365714285714285,-0.0334285714285714,0.4841428571428571,5.013171649795306,-0.01,-0.03,-0.05,pocket,-123.17795299972958,49.26480477829473
2022-12-08 21:17:13+00:00,0.1614925373134328,0.646865671641791,-0.4691044776119403,4.989353999867269,0.03,-0.1,-0.08,pocket,-123.17795692105237,49.264785914171576
2022-12-08 21:17:14+00:00,-0.5396875000000001,-0.961875,-0.25390625,4.945972199412123,0.05,-0.17,-0.1,pocket,-123.17796199272925,49.26476842268024
2022-12-08 21:17:15+00:00,0.748,0.6515714285714286,0.1912857142857142,4.88482702093194,0.07,-0.18,-0.11,pocket,-123.17796580410734,49.264750782236455
2022-12-08 21:17:16+00:00,-1.0521538461538462,-0.3604615384615384,-0.2576923076923076,4.820586395600843,0.07,-0.14,-0.12,pocket,-123.1779673465319,49.264732614922764
2022-12-08 21:17:17+00:00,0.2147692307692308,-0.556923076923077,0.4455384615384615,4.7687132715140175,0.06,-0.06,-0.1,pocket,-123.17797260217993,49.26471391166453
2022-12-08 21:17:18+00:00,0.2861428571428571,0.9525714285714286,-0.0197142857142857,4.7345577297576815,0.03,0.03,-0.06,pocket,-123.17797641795899,49.26469511764409
2022-12-08 21:17:19+00:00,-0.98390625,-0.62515625,-0.09265625,4.712649643690894,0.01,0.06,-0.04,pocket,-123.17798254009952,49.264677082136906
2022-12-08 21:17:20+00:00,1.02044776119403,0.2919402985074627,0.2792537313432836,4.694278044251552,0.0,0.05,-0.03,pocket,-123.17798964546029,49.26465978946332
2022-12-08 21:17:21+00:00,-0.9681159420289854,-0.286231884057971,-0.2972463768115941,4.676508967899601,0.02,0.0,-0.02,pocket,-123.17799554541283,49.26464267906234
2022-12-08 21:17:22+00:00,-0.0984126984126984,-0.3873015873015873,0.2573015873015873,4.665607015007549,0.07,-0.04,-0.03,pocket,-123.17799809257555,49.26462508052567
2022-12-08 21:17:23+00:00,0.7641176470588236,0.8676470588235294,0.4027941176470588,4.669354226345948,0.13,-0.06,-0.07,pocket,-123.1780002333392,49.264607681837965
2022-12-08 21:17:24+00:00,-1.2581159420289856,-0.5065217391304349,-0.3320289855072463,4.686312570487922,0.19,-0.07,-0.11,pocket,-123.17800096897486,49.26459047449504
2022-12-08 21:17:25+00:00,0.3709523809523809,-0.409047619047619,0.3331746031746032,4.708703796174057,0.23,-0.07,-0.13,pocket,-123.17800155935838,49.26457387942417
2022-12-08 21:17:26+00:00,0.2542028985507246,0.1988405797101449,0.0052173913043478,4.737410670101493,0.26,-0.07,-0.11,pocket,-123.17800378979106,49.2645577135
2022-12-08 21:17:27+00:00,-0.1604545454545455,-0.3004545454545454,-0.3227272727272727,4.786087522179826,0.29,0.0,-0.07,pocket,-123.17800159410172,49.26454120178577
2022-12-08 21:17:28+00:00,-0.2510769230769231,0.177076923076923,0.3349230769230769,4.861069254388118,0.33,0.08,-0.02,pocket,-123.17799903624159,49.264524379968115
2022-12-08 21:17:29+00:00,0.3453623188405796,1.056376811594203,-0.0172463768115942,4.943864125997775,0.35,0.16,0.03,pocket,-123.17799426294206,49.26450747486551
2022-12-08 21:17:30+00:00,-0.6069117647058823,-1.4410294117647058,-0.083235294117647,5.0053395777002505,0.36,0.16,0.09,pocket,-123.17799472597588,49.26449125462658
2022-12-08 21:17:31+00:00,0.636875,0.66890625,0.634375,5.0319372100068085,0.39,0.13,0.16,pocket,-123.17799299149162,49.26447462005124
2022-12-08 21:17:32+00:00,-0.1397101449275362,0.1476811594202898,-0.3769565217391304,5.031814664467211,0.45,0.08,0.26,pocket,-123.17798872973043,49.264458282200096
2022-12-08 21:17:33+00:00,-0.4063636363636363,-1.0174242424242423,-0.1498484848484848,5.019961646369183,0.54,-0.01,0.38,pocket,-123.17798312998838,49.26444177138296
2022-12-08 21:17:34+00:00,0.71828125,0.64265625,0.336875,5.002787200130334,0.64,-0.09,0.53,pocket,-123.17797716040023,49.26442417280341
2022-12-08 21:17:35+00:00,-0.351,0.1574285714285714,-0.5304285714285715,4.977531224651617,0.76,-0.11,0.67,pocket,-123.17797124893958,49.26440666281889
2022-12-08 21:17:36+00:00,-0.373030303030303,-0.7946969696969698,0.3887878787878788,4.938917378750648,0.91,-0.03,0.82,pocket,-123.17797230981472,49.26438989154003
2022-12-08 21:17:37+00:00,0.51953125,0.5856250000000001,0.46921875,4.878693305432602,1.1,0.17,1.0,pocket,-123.17798094470186,49.264373984136675
2022-12-08 21:17:38+00:00,-0.4814285714285715,0.2729999999999999,-0.518,4.77974514517583,1.27,0.42,1.14,pocket,-123.17799723391181,49.26436009230255
2022-12-08 21:17:39+00:00,-0.6141269841269842,-1.021111111111111,0.4366666666666666,4.617393047209393,1.38,0.71,1.23,pocket,-123.17801901626558,49.2643481766348
2022-12-08 21:17:40+00:00,0.8442647058823529,0.2842647058823529,0.0188235294117647,4.369162212068391,1.41,1.0,1.33,pocket,-123.17804639137478,49.264339181583054
2022-12-08 21:17:41+00:00,0.3777941176470588,-0.4180882352941177,-0.0929411764705882,4.021063252443653,1.38,1.14,1.46,pocket,-123.17807873945172,49.26433467286498
2022-12-08 21:17:42+00:00,-1.4996875,0.0140625,0.6321875,3.5751273280808555,1.23,1.15,1.52,pocket,-123.17811090807754,49.26433239535141
2022-12-08 21:17:43+00:00,-0.5642647058823529,-0.7530882352941176,-0.1151470588235294,3.065459812883801,1.04,1.25,1.49,pocket,-123.17814579085207,49.264331866954684
2022-12-08 21:17:45+00:00,-0.0746666666666666,0.0065333333333333,-0.0390666666666666,2.556100599467858,0.56,1.47,1.35,pocket,-123.17818728486719,49.264335193531295
2022-12-08 21:17:46+00:00,-0.0647368421052631,0.3352631578947369,-0.1019736842105263,2.1089599275770023,0.32,2.06,1.28,pocket,-123.17822816797936,49.26433476893057
2022-12-08 21:17:47+00:00,0.0352702702702702,-0.5751351351351351,0.3,1.760161583447935,0.19,2.99,1.36,pocket,-123.17826326297124,49.264334457100055
2022-12-08 21:17:48+00:00,0.0228048780487804,-0.3274390243902439,0.1815853658536585,1.5250055900663417,0.04,3.17,1.39,pocket,-123.17829548035218,49.264334760173
2022-12-08 21:17:49+00:00,-0.2636904761904762,-0.0313095238095238,-0.166547619047619,1.4081327671518777,-0.02,2.94,1.37,pocket,-123.17832765049987,49.26433660020089
2022-12-08 21:17:50+00:00,0.3144827586206896,0.5891954022988506,0.0686206896551724,1.4062794742894273,0.04,2.69,1.34,pocket,-123.17835900168761,49.26433423880479
2022-12-08 21:17:51+00:00,0.1934523809523809,-0.0341666666666666,0.3804761904761904,1.5106318504206315,0.17,2.47,1.23,pocket,-123.17839092027624,49.264330974568246
2022-12-08 21:17:52+00:00,0.2881818181818181,-0.6711363636363636,0.0601136363636363,1.7076295586489603,0.35,2.07,0.98,pocket,-123.17842209093851,49.264327688254546
2022-12-08 21:17:53+00:00,-0.1971428571428571,0.4635714285714285,-0.4761904761904761,1.972735181500955,0.47,1.7,0.79,pocket,-123.17845140501119,49.26432239347396
2022-12-08 21:17:54+00:00,-0.6347727272727273,1.056818181818182,0.5042045454545454,2.2641589169178165,0.48,1.69,0.65,pocket,-123.17848186762191,49.264320015015066
2022-12-08 21:17:55+00:00,0.1282978723404255,0.165,0.0432978723404255,2.5338957384977614,0.49,2.0,0.55,pocket,-123.17851198708357,49.264318473816
2022-12-08 21:17:56+00:00,0.0539130434782608,-0.2315217391304347,-0.108695652173913,2.7523539384819795,0.44,2.34,0.66,pocket,-123.17854188464312,49.26431388480552
2022-12-08 21:17:57+00:00,0.1692941176470588,-0.0983529411764705,-0.5257647058823529,2.9159610527079978,0.3,2.58,0.86,pocket,-123.17857144532908,49.264311919702244
2022-12-08 21:17:58+00:00,-0.1271590909090909,0.0209090909090909,0.2051136363636363,3.0319512357932163,0.05,2.71,1.01,pocket,-123.17860047176137,49.26431037062651
2022-12-08 21:17:59+00:00,-0.1544578313253012,0.0066265060240963,0.592289156626506,3.1066835755810267,-0.23,2.65,1.14,pocket,-123.17862784302514,49.2643089383313
2022-12-08 21:18:00+00:00,-0.28125,0.0402272727272727,-0.1301136363636363,3.1486690731523956,-0.43,2.26,1.24,pocket,-123.17865526298581,49.26430798649911
2022-12-08 21:18:01+00:00,0.0129761904761904,-0.1382142857142857,-0.6746428571428572,3.1772298884457904,-0.57,1.7,1.26,pocket,-123.17868312171366,49.26430733685934
2022-12-08 21:18:02+00:00,0.1695348837209302,-0.158953488372093,0.0411627906976744,3.2260362941165472,-0.84,1.11,1.22,pocket,-123.17871103074461,49.26430837331804
2022-12-08 21:18:03+00:00,-0.4101190476190476,-0.0699999999999999,0.2871428571428571,3.3350017566724905,-1.17,0.74,1.0,pocket,-123.17873908848725,49.264312925699045
2022-12-08 21:18:04+00:00,-0.0696511627906976,0.020813953488372,0.3670930232558139,3.533012613951898,-1.53,0.78,0.87,pocket,-123.17876649960445,49.26431544530667
2022-12-08 21:18:05+00:00,0.16,-0.1395999999999999,-0.6224,3.818105013938739,-1.84,1.08,0.94,pocket,-123.17879365027864,49.26431825986423
2022-12-08 21:18:06+00:00,-0.5388461538461539,-0.0955128205128205,0.705,4.14673430453262,-1.97,1.16,1.04,pocket,-123.17882135489295,49.264319946624845
2022-12-08 21:18:07+00:00,0.4334722222222222,-0.5213888888888889,-1.3094444444444444,4.446950366670511,-1.78,0.82,1.05,pocket,-123.1788481329085,49.26432172710762
2022-12-08 21:18:08+00:00,-0.9060256410256412,-0.1993589743589743,0.7403846153846154,4.645551974300588,-1.22,0.42,0.76,pocket,-123.17887428315419,49.26432119076853
2022-12-08 21:18:09+00:00,0.6883098591549296,-0.2819718309859155,-0.9646478873239436,4.682319613751498,-0.54,-0.12,0.37,pocket,-123.1789005590771,49.264320711039915
2022-12-08 21:18:10+00:00,-1.3007894736842105,-0.5525,1.1180263157894736,4.514588740621022,0.01,-0.5,0.04,pocket,-123.17892738310371,49.264318714030736
2022-12-08 21:18:11+00:00,0.4225675675675676,-0.475,-1.1474324324324323,4.133495942328319,0.22,-0.9,-0.14,pocket,-123.17895488606577,49.2643146736395
2022-12-08 21:18:12+00:00,-0.1288157894736842,-0.8571052631578947,1.346578947368421,3.582046971459224,-0.07,-1.44,-0.09,pocket,-123.17898153252813,49.26431250978387
2022-12-08 21:18:13+00:00,-0.0356756756756756,-1.004054054054054,-0.2852702702702702,2.947785301845231,-0.72,-1.54,0.01,pocket,-123.17900846209258,49.26431171033283
2022-12-08 21:18:14+00:00,0.0478947368421052,-0.4714473684210526,0.0376315789473684,2.328726271581821,-1.23,-0.78,0.24,pocket,-123.17903538691871,49.26430871240049
2022-12-08 21:18:15+00:00,-0.0552,-0.0550666666666666,0.0674666666666666,1.7973362616786097,-1.39,0.15,0.43,pocket,-123.17906276320696,49.26430348948944
2022-12-08 21:18:16+00:00,-0.1458441558441558,0.0861038961038961,-0.0567532467532467,1.3854989291718438,-1.13,0.8,0.51,pocket,-123.17908979291762,49.264298559274145
2022-12-08 21:18:17+00:00,-0.0868493150684931,0.0367123287671232,-0.1201369863013698,1.089695562008579,-0.63,0.98,0.5,pocket,-123.17911645654783,49.264297616345495
2022-12-08 21:18:18+00:00,-0.1310843373493976,-0.0879518072289156,-0.0210843373493976,0.8843852537421102,-0.06,0.16,0.47,pocket,-123.17914219839668,49.26429787170792
2022-12-08 21:18:19+00:00,-0.016551724137931,0.0178160919540229,-0.0345977011494252,0.7403556620872129,0.01,-1.01,0.4,pocket,-123.17916798944047,49.26429931990145
2022-12-08 21:18:20+00:00,-0.036144578313253,0.0209638554216867,-0.0821686746987951,0.6378150719218483,-0.6,-1.35,0.75,pocket,-123.17919263541599,49.264302669333105
2022-12-08 21:18:21+00:00,-0.0572727272727272,0.0554545454545454,0.0543181818181818,0.5630427857394793,-0.66,-1.58,0.91,pocket,-123.17921741518633,49.264301128727865
2022-12-08 21:18:22+00:00,-0.0823529411764705,0.0464705882352941,-0.1061176470588235,0.5030278777932962,-0.29,-1.71,1.09,pocket,-123.17924200579718,49.26430047507037
2022-12-08 21:18:23+00:00,-0.078,0.0102105263157894,-0.0009473684210526,0.4508196552081135,1.17,-0.18,0.65,pocket,-123.17926699284796,49.26430112384639
2022-12-08 21:18:24+00:00,-0.0499009900990099,0.0039603960396039,-0.0459405940594059,0.4092931076626532,1.01,-0.71,0.66,pocket,-123.17929176587478,49.26430402600218
2022-12-08 21:18:25+00:00,-0.0023469387755102,-0.006938775510204,-0.04,0.3847026607517888,0.84,-0.34,0.57,pocket,-123.17931639054562,49.264307672354505
2022-12-08 21:18:26+00:00,-0.0303,-0.0232,-0.025,0.37846153360899476,0.46,-0.11,0.4,pocket,-123.17934013252186,49.26431389159812
2022-12-08 21:18:27+00:00,-0.0379,0.0033999999999999,-0.033,0.3851021476880704,0.33,0.49,0.24,pocket,-123.17936391214224,49.264320018796454
2022-12-08 21:18:28+00:00,-0.0302999999999999,-0.0418,-0.0131,0.39557125640555096,0.22,0.17,0.24,pocket,-123.17938829440936,49.2643227019017
2022-12-08 21:18:29+00:00,0.006060606060606,-0.0037373737373737,-0.0242424242424242,0.4017608101962608,0.25,-0.2,0.59,pocket,-123.17941303882793,49.26432518156538
2022-12-08 21:18:30+00:00,-0.0045999999999999,-0.0596999999999999,-0.033,0.3996774795073473,0.4,-0.85,1.25,pocket,-123.17943746252651,49.26432823202144
2022-12-08 21:18:31+00:00,-0.0772,-0.0391,-0.0154,0.39098005551221066,0.86,-1.18,1.43,pocket,-123.1794616736773,49.26433190392716
2022-12-08 21:18:32+00:00,-0.0599,-0.0739,-0.0003999999999999,0.3824154408536627,0.29,0.52,1.54,pocket,-123.1794854507201,49.26433569219834
2022-12-08 21:18:33+00:00,-0.0388,-0.0013,-0.0571,0.38227751581935576,-0.59,0.45,1.58,pocket,-123.17951006731398,49.26433446276098
2022-12-08 21:18:34+00:00,-0.0325252525252525,-0.0579797979797979,0.0129292929292929,0.3963619696453179,-0.89,0.74,1.53,pocket,-123.17953417627834,49.264337499534946
2022-12-08 21:18:35+00:00,-0.04,-0.0272,-0.0363,0.4270493380020489,0.02,1.71,1.32,pocket,-123.17955791149865,49.264342866599506
2022-12-08 21:18:36+00:00,-0.1018367346938775,-0.0475510204081632,-0.0465306122448979,0.4753236454791988,0.02,1.88,1.34,pocket,-123.1795814302493,49.26434950873964
2022-12-08 21:18:37+00:00,-0.0493939393939393,-0.0561616161616161,-0.034040404040404,0.5426650859524667,0.33,2.79,1.1,pocket,-123.17960523226347,49.26435345158794
2022-12-08 21:18:38+00:00,-0.0836,-0.0191,-0.0133,0.6300514928729473,0.55,3.57,0.82,pocket,-123.17962938974993,49.26435726822976
2022-12-08 21:18:39+00:00,-0.0302999999999999,-0.0197,-0.0665,0.7340670811245987,0.64,3.82,0.68,pocket,-123.17965333374913,49.26436076825527
2022-12-08 21:18:40+00:00,-0.1206,-0.0281,-0.0019999999999999,0.842868787995421,0.72,3.33,0.7,pocket,-123.17967753284198,49.26436360402922
2022-12-08 21:18:41+00:00,-0.0724752475247524,-0.0481188118811881,-0.005049504950495,0.9343730736923669,0.4,2.9,0.76,pocket,-123.17970314371811,49.264364829306764
2022-12-08 21:18:42+00:00,-0.0344999999999999,-0.0787,-0.0977,0.9804115435931853,-0.31,1.05,0.62,pocket,-123.17972853481949,49.2643689223513
2022-12-08 21:18:43+00:00,-0.2037,-0.1606,0.0479,0.961420842605319,-0.77,0.53,0.36,pocket,-123.17975367528697,49.26437340667635
2022-12-08 21:18:44+00:00,-0.0567,-0.0926999999999999,-0.1486,0.8825040007452852,-0.76,0.72,-0.02,pocket,-123.17977785922365,49.264379745614264
2022-12-08 21:18:45+00:00,-0.0883838383838383,0.029090909090909,-0.0781818181818181,0.771356735428202,-0.79,0.44,-0.17,pocket,-123.17980110592795,49.26438608255871
2022-12-08 21:18:46+00:00,-0.0839,-0.0729,-0.0012999999999999,0.6594808552018382,-0.86,0.26,-0.18,pocket,-123.17982275448132,49.26439395237328
2022-12-08 21:18:47+00:00,-0.076,-0.0512,-0.0960999999999999,0.5676865205293955,-0.87,0.56,-0.22,pocket,-123.17984070279748,49.26440530642567
2022-12-08 21:18:48+00:00,-0.0333,-0.069,0.0104,0.5039988834388878,-0.82,1.22,-0.24,pocket,-123.17985323971695,49.26442044700648
2022-12-08 21:18:49+00:00,-0.1019191919191919,0.0112121212121212,-0.1349494949494949,0.4674386913310637,-0.56,1.87,-0.22,pocket,-123.17986182461476,49.26443677449648
2022-12-08 21:18:50+00:00,-0.0289999999999999,-0.0059,-0.0843,0.45247574926892065,-0.14,2.42,-0.1,pocket,-123.17986707827905,49.26445408161196
2022-12-08 21:18:51+00:00,-0.0131,-0.0213999999999999,-0.0904999999999999,0.45282125493951947,0.31,2.65,-0.03,pocket,-123.17986575402985,49.264472744198024
2022-12-08 21:18:52+00:00,-0.0343,-0.0658,-0.0852,0.4640965201110662,0.78,2.61,0.09,pocket,-123.17986460351757,49.2644907362974
2022-12-08 21:18:53+00:00,-0.0749473684210526,-0.055578947368421,-0.0316842105263157,0.4831363363088317,1.05,2.42,0.5,pocket,-123.17986478502996,49.26450814351265
2022-12-08 21:18:54+00:00,0.0022999999999999,0.0276,-0.1535,0.5036813859813716,1.25,2.18,1.02,pocket,-123.17986135729588,49.26452597268555
2022-12-08 21:18:55+00:00,-0.1003,-0.0899,0.0172,0.5141837580677691,1.53,1.93,1.41,pocket,-123.17985400704968,49.26454335042953
2022-12-08 21:18:56+00:00,-0.0072,-0.0496999999999999,-0.0583,0.5013358126140309,1.83,2.0,1.72,pocket,-123.17984029245551,49.264560468076596
2022-12-08 21:18:57+00:00,-0.0575247524752475,-0.0159405940594059,-0.0371287128712871,0.45724884827163864,2.26,2.46,1.83,pocket,-123.17983190508178,49.26457771616741
2022-12-08 21:18:58+00:00,-0.0544,-0.0316,-0.0312,0.3862530012793238,2.76,2.93,1.72,pocket,-123.17982569951445,49.26459514001945
2022-12-08 21:18:59+00:00,-0.0102,-0.0041,0.0139,0.30390425398733395,3.46,2.8,1.35,pocket,-123.17982418014948,49.26461282077041
2022-12-08 21:19:00+00:00,0.0008,-0.0091,-0.0074,0.2270664208469176,4.16,2.98,1.01,pocket,-123.17982242095891,49.264630188030324
2022-12-08 21:19:01+00:00,-0.0050467289719626,-0.0241121495327102,0.004018691588785,0.16606212473738297,4.43,2.85,0.63,pocket,-123.17982238556256,49.264647552482764
2022-12-08 21:19:02+00:00,-0.0149532710280373,-0.0169158878504672,-0.0130841121495327,0.12456694781096371,3.88,1.87,0.3,pocket,-123.17982504674953,49.264664732529184
2022-12-08 21:19:03+00:00,-0.0133333333333333,0.002051282051282,-0.0105128205128205,0.1027262345229481,2.98,1.35,-0.06,pocket,-123.17982929196803,49.26468172144325
2022-12-08 21:19:04+00:00,-0.0076271186440677,0.0016949152542372,-0.003728813559322,0.09990531061283787,1.89,1.39,-0.19,pocket,-123.17982967006053,49.264698730152446
2022-12-08 21:19:05+00:00,-0.0091150442477876,-0.0335398230088495,-0.0094690265486725,0.116123827485028,0.92,1.65,-0.32,pocket,-123.17982791348963,49.26471579195113
2022-12-08 21:19:06+00:00,-0.02375,-0.0185,0.00375,0.1520293638562977,0.52,1.75,-0.71,pocket,-123.17982580653009,49.26473260059578
2022-12-08 21:19:07+00:00,-0.0105,-0.0071666666666666,-0.0175833333333333,0.20798988228332663,0.5,1.64,-1.05,pocket,-123.17982622380363,49.26474866165572
2022-12-08 21:19:08+00:00,-0.0228333333333333,-0.01325,-0.001,0.28224276882503807,0.42,1.51,-1.31,pocket,-123.17982606938752,49.26476438511143
2022-12-08 21:19:09+00:00,-0.0574789915966386,-0.0083193277310924,0.0862184873949579,0.3682055411822799,0.24,1.88,-1.57,pocket,-123.17982858139708,49.26477995590388
2022-12-08 21:19:10+00:00,0.1912711864406779,-0.0140677966101694,-0.0970338983050847,0.45473716826127125,0.08,2.2,-1.66,pocket,-123.17983423861776,49.26479567459393
2022-12-08 21:19:11+00:00,-0.1515,-0.0434166666666666,0.0473333333333333,0.5332911445096704,-0.11,2.39,-1.74,pocket,-123.17983685387738,49.26481177349377
2022-12-08 21:19:12+00:00,0.09425,0.1065833333333333,-0.0715833333333333,0.6060607485689098,-0.29,2.58,-1.68,pocket,-123.17983899892677,49.26482791119333
2022-12-08 21:19:13+00:00,0.0299130434782608,0.1102608695652173,-0.0713043478260869,0.6856899920967878,-0.58,2.83,-1.5,pocket,-123.17983902176853,49.26484404069444
2022-12-08 21:19:14+00:00,-0.0321296296296296,0.0885185185185185,-0.0177777777777777,0.7879611267884262,-0.91,3.33,-1.39,pocket,-123.17983613216826,49.2648599436669
2022-12-08 21:19:15+00:00,0.202037037037037,-0.0301851851851851,-0.0212037037037037,0.9226058910739585,-1.24,3.54,-1.41,pocket,-123.1798353099242,49.264875628786356
2022-12-08 21:19:16+00:00,-0.4907692307692307,-0.1531730769230769,-0.0123076923076923,1.0860984503176734,-1.45,3.59,-1.37,pocket,-123.17983592725852,49.2648910856993
2022-12-08 21:19:17+00:00,-0.3429523809523809,-0.1632380952380952,-0.8355238095238096,1.2646292891418776,-1.7,3.66,-1.32,pocket,-123.17983924159877,49.26490668514162
2022-12-08 21:19:18+00:00,0.4285,-0.1095999999999999,0.5294,1.446692035273756,-1.91,3.31,-1.2,pocket,-123.1798408507983,49.26492234263195
2022-12-08 21:19:19+00:00,0.0915,-0.1929,-0.2488,1.6304211730871012,-1.99,2.62,-0.76,pocket,-123.17984131195861,49.264938045323376
2022-12-08 21:19:20+00:00,-0.465,0.036,0.4171,1.8149808921633908,-1.91,2.07,-0.19,pocket,-123.17984060988454,49.26495357367484
2022-12-08 21:19:21+00:00,0.1569072164948453,-0.3902061855670103,-0.4498969072164948,1.9859226789426252,-1.7,1.54,0.36,pocket,-123.17984060867856,49.26496863704671
2022-12-08 21:19:22+00:00,-0.0911,-0.1085,0.0123999999999999,2.117533864114661,-1.41,1.07,0.75,pocket,-123.17983784765785,49.26498366199734
2022-12-08 21:19:23+00:00,0.126,-0.098,0.1102,2.1915095038050776,-1.26,0.94,0.94,pocket,-123.17983388614336,49.26499868954658
2022-12-08 21:19:24+00:00,-0.166,0.0912,-0.2371,2.2077351824309472,-1.39,0.93,0.93,pocket,-123.17983467433834,49.26501414749836
2022-12-08 21:19:25+00:00,0.1592079207920792,-0.0533663366336633,0.0847524752475247,2.181138570320247,-1.66,1.18,0.71,pocket,-123.17983732888436,49.265029975361514
2022-12-08 21:19:26+00:00,0.0494565217391304,0.0335869565217391,-0.0075,2.1329947744270843,-1.92,1.45,0.45,pocket,-123.17983907585405,49.265045387159596
2022-12-08 21:19:27+00:00,-0.1171590909090909,0.0920454545454545,0.0081818181818181,2.078961947355583,-2.2,1.45,0.15,pocket,-123.17984236641391,49.265060539285344
2022-12-08 21:19:28+00:00,-0.0308333333333333,-0.4078571428571428,0.0796428571428571,2.019621370351363,-2.58,1.43,-0.05,pocket,-123.17984755504837,49.265075229267225
2022-12-08 21:19:29+00:00,-0.7023255813953488,0.2594186046511628,-0.0227906976744186,1.9380494696359603,-2.41,2.58,-0.05,pocket,-123.17985033429522,49.26508952252617
2022-12-08 21:19:30+00:00,0.1997647058823529,-0.3124705882352941,1.0511764705882352,1.805613729145094,-0.51,2.8,-0.13,pocket,-123.17985053663398,49.265102758895466
2022-12-08 21:19:31+00:00,0.2972093023255814,-0.3704651162790697,-0.1156976744186046,1.6037395898853621,1.35,1.38,-0.17,pocket,-123.17984781040911,49.2651156238782
2022-12-08 21:19:32+00:00,-0.268953488372093,-0.1703488372093023,0.0498837209302325,1.3450506729861365,1.84,0.83,-0.43,pocket,-123.17984002373777,49.26512913784948
2022-12-08 21:19:33+00:00,-0.219047619047619,-0.2158333333333333,-0.1091666666666666,1.065208224629437,1.32,1.06,-0.41,pocket,-123.17982723193184,49.26514198824249
2022-12-08 21:19:34+00:00,-0.024090909090909,-0.2001136363636363,-0.0192045454545454,0.8025458972475803,0.53,0.63,-0.24,pocket,-123.17980853953868,49.26515426200768
2022-12-08 21:19:35+00:00,-0.0547252747252747,-0.0897802197802197,-0.0303296703296703,0.5907446493586664,-0.15,0.16,0.11,pocket,-123.17978533866084,49.26516491468728
2022-12-08 21:19:36+00:00,-0.0491,-0.0465,-0.0315,0.4565278539538428,-0.66,-0.4,0.82,pocket,-123.17976074320283,49.26517414227868
2022-12-08 21:19:37+00:00,-0.014,-0.0304,-0.0255,0.4158582948837495,-0.94,-0.76,1.47,pocket,-123.17973556460682,49.26518189621957
2022-12-08 21:19:38+00:00,0.0081,-0.0175,-0.031,0.4721587241527419,-1.14,-0.85,1.74,pocket,-123.17970938706632,49.26518679628384
2022-12-08 21:19:39+00:00,-0.0365,0.0115,-0.0478,0.6166572951725942,-1.29,-0.71,1.65,pocket,-123.1796798585807,49.26518703169158
2022-12-08 21:19:40+00:00,-0.002061855670103,-0.1464948453608247,0.0244329896907216,0.8324049715599466,-1.29,-0.44,0.9,pocket,-123.17965099172812,49.26518592804162
2022-12-08 21:19:41+00:00,0.0206,-0.0408,0.0351,1.099469477815782,-1.08,-0.14,0.04,pocket,-123.17962367788964,49.2651846877581
2022-12-08 21:19:42+00:00,-0.1594,-0.1157,0.1302,1.3918060017028004,-0.87,0.22,-0.56,pocket,-123.17959850971498,49.26518457174702
2022-12-08 21:19:43+00:00,-0.3581,-0.0733,0.2506,1.6724345847073363,-0.84,0.5,-0.86,pocket,-123.17957483279291,49.265184189646256
2022-12-08 21:19:44+00:00,-0.099090909090909,-0.0879797979797979,0.1485858585858585,1.9025906697117736,-0.87,0.6,-0.88,pocket,-123.17955347954458,49.26518194942017
2022-12-08 21:19:45+00:00,-0.1013,-0.1868,0.086,2.0535703199784483,-0.78,0.6,-0.74,pocket,-123.17953339890879,49.26517980154429
2022-12-08 21:19:46+00:00,-0.2349,0.1182,0.0139,2.1061138188548107,-0.7,0.64,-0.64,pocket,-123.1795084268798,49.26517670436219
2022-12-08 21:19:47+00:00,-0.2585714285714285,0.2613265306122448,0.1898979591836734,2.0532062746480038,-0.72,0.58,-0.65,pocket,-123.17948128186175,49.26517591722092
2022-12-08 21:19:48+00:00,-0.1274,0.0611,0.0516999999999999,1.9130357668647806,-0.71,0.4,-0.57,pocket,-123.17945522997019,49.26517507879152
2022-12-08 21:19:49+00:00,-0.1322222222222222,0.1833333333333333,0.1339393939393939,1.7271263487111619,-0.59,0.33,-0.28,pocket,-123.1794324519616,49.26517306922083
2022-12-08 21:19:50+00:00,-0.0881521739130434,0.1456521739130434,0.1016304347826086,1.53845800134409,-0.47,0.11,0.0,pocket,-123.17941108294379,49.265170476834314
2022-12-08 21:19:51+00:00,-0.0361,0.1392,0.0397,1.3728979898861065,-0.49,-0.12,0.23,pocket,-123.17939086838004,49.26516989992861
2022-12-08 21:19:52+00:00,-0.1253333333333333,0.1567777777777777,0.0433333333333333,1.2336220540451885,-0.69,-0.18,0.24,pocket,-123.17937615976226,49.26516958347731
2022-12-08 21:19:53+00:00,-0.136043956043956,0.1681318681318681,0.015054945054945,1.107709780028331,-0.81,-0.17,0.16,pocket,-123.17936389366969,49.26516982348381
2022-12-08 21:19:54+00:00,-0.0197701149425287,0.1935632183908046,-0.0225287356321839,0.9844810992680181,-0.74,-0.2,0.18,pocket,-123.17935777375375,49.26517051906714
